AirTemp,TrackTemp,Rainfall,WindSpeed,Year,GrandPrix
19.9,33.6,False,2.4,2019,British Grand Prix
20.0,34.0,False,1.6,2019,British Grand Prix
19.9,33.6,False,1.7,2019,British Grand Prix
20.1,33.6,False,1.8,2019,British Grand Prix
20.1,33.3,False,1.3,2019,British Grand Prix
20.1,33.3,False,1.2,2019,British Grand Prix
20.2,34.2,False,1.4,2019,British Grand Prix
20.1,34.2,False,2.4,2019,British Grand Prix
19.9,32.9,False,2.5,2019,British Grand Prix
19.7,32.2,False,3.3,2019,British Grand Prix
19.6,31.4,False,2.4,2019,British Grand Prix
19.6,31.4,False,3.3,2019,British Grand Prix
19.5,31.3,False,2.1,2019,British Grand Prix
19.5,30.8,False,2.3,2019,British Grand Prix
19.5,30.7,False,2.0,2019,British Grand Prix
19.5,30.6,False,1.4,2019,British Grand Prix
19.5,30.5,False,1.7,2019,British Grand Prix
19.5,30.4,False,2.2,2019,British Grand Prix
19.5,30.5,False,2.4,2019,British Grand Prix
19.6,30.2,False,2.7,2019,British Grand Prix
19.5,29.8,False,1.6,2019,British Grand Prix
19.6,29.8,False,0.8,2019,British Grand Prix
19.7,29.6,False,1.2,2019,British Grand Prix
19.8,29.6,False,1.6,2019,British Grand Prix
19.6,29.6,False,2.9,2019,British Grand Prix
19.4,29.1,False,2.4,2019,British Grand Prix
19.2,29.0,False,3.5,2019,British Grand Prix
19.0,28.7,False,3.8,2019,British Grand Prix
19.0,28.5,False,3.5,2019,British Grand Prix
19.0,28.2,False,2.7,2019,British Grand Prix
19.1,28.2,False,2.6,2019,British Grand Prix
19.0,28.2,False,3.8,2019,British Grand Prix
19.0,28.1,False,2.9,2019,British Grand Prix
18.8,27.7,False,3.4,2019,British Grand Prix
18.7,27.7,False,3.5,2019,British Grand Prix
18.7,27.6,False,2.9,2019,British Grand Prix
18.8,27.7,False,2.8,2019,British Grand Prix
18.8,27.7,False,2.3,2019,British Grand Prix
18.7,27.6,False,3.4,2019,British Grand Prix
18.6,27.5,False,2.3,2019,British Grand Prix
18.6,27.5,False,2.5,2019,British Grand Prix
18.7,27.5,False,1.7,2019,British Grand Prix
18.7,27.5,False,2.5,2019,British Grand Prix
18.7,27.6,False,2.8,2019,British Grand Prix
18.7,27.8,False,2.8,2019,British Grand Prix
18.9,27.8,False,2.6,2019,British Grand Prix
19.0,27.9,False,1.1,2019,British Grand Prix
19.0,28.0,False,2.8,2019,British Grand Prix
18.8,27.9,False,2.9,2019,British Grand Prix
18.8,27.9,False,3.0,2019,British Grand Prix
21.0,26.4,True,0.8,2019,German Grand Prix
20.9,26.2,True,0.6,2019,German Grand Prix
21.0,25.9,True,0.5,2019,German Grand Prix
21.0,26.0,True,0.0,2019,German Grand Prix
21.0,26.0,True,1.3,2019,German Grand Prix
21.0,25.9,True,0.5,2019,German Grand Prix
21.1,26.2,True,0.7,2019,German Grand Prix
21.3,26.4,True,0.7,2019,German Grand Prix
21.3,26.4,True,0.7,2019,German Grand Prix
21.2,26.4,True,0.3,2019,German Grand Prix
21.3,25.9,True,0.6,2019,German Grand Prix
21.2,25.9,True,0.6,2019,German Grand Prix
21.1,25.9,True,0.8,2019,German Grand Prix
21.1,25.9,True,0.6,2019,German Grand Prix
21.2,25.9,True,0.8,2019,German Grand Prix
21.2,26.1,True,0.5,2019,German Grand Prix
21.0,26.1,True,0.4,2019,German Grand Prix
21.0,25.8,True,0.5,2019,German Grand Prix
21.2,25.8,True,0.6,2019,German Grand Prix
21.2,26.0,True,0.6,2019,German Grand Prix
21.0,25.8,True,0.4,2019,German Grand Prix
21.0,26.0,True,1.0,2019,German Grand Prix
21.0,26.0,True,1.0,2019,German Grand Prix
21.0,26.0,True,1.0,2019,German Grand Prix
21.0,26.0,True,1.0,2019,German Grand Prix
21.0,26.0,True,1.0,2019,German Grand Prix
21.1,25.9,True,0.7,2019,German Grand Prix
21.1,26.0,True,0.6,2019,German Grand Prix
21.3,26.3,True,0.6,2019,German Grand Prix
21.5,26.5,True,0.8,2019,German Grand Prix
21.5,26.5,True,0.7,2019,German Grand Prix
21.4,26.4,True,0.9,2019,German Grand Prix
21.3,26.4,True,0.8,2019,German Grand Prix
21.4,26.4,True,0.5,2019,German Grand Prix
21.4,26.6,True,0.9,2019,German Grand Prix
21.2,26.4,True,1.1,2019,German Grand Prix
21.2,26.4,True,0.4,2019,German Grand Prix
21.1,26.3,True,0.6,2019,German Grand Prix
21.2,26.3,True,0.7,2019,German Grand Prix
21.1,26.2,True,0.4,2019,German Grand Prix
21.1,26.2,True,1.1,2019,German Grand Prix
21.0,26.1,True,0.4,2019,German Grand Prix
21.1,26.1,True,0.4,2019,German Grand Prix
21.2,26.4,True,1.0,2019,German Grand Prix
21.3,26.4,True,1.4,2019,German Grand Prix
21.3,26.4,True,1.4,2019,German Grand Prix
21.2,26.1,True,1.0,2019,German Grand Prix
21.4,26.2,True,1.3,2019,German Grand Prix
21.5,26.4,True,2.2,2019,German Grand Prix
21.6,26.6,True,0.7,2019,German Grand Prix
21.4,26.2,True,1.0,2019,German Grand Prix
21.5,26.1,True,0.7,2019,German Grand Prix
21.7,26.2,True,0.6,2019,German Grand Prix
21.7,26.2,True,0.6,2019,German Grand Prix
21.5,26.1,True,0.9,2019,German Grand Prix
21.6,26.3,True,0.4,2019,German Grand Prix
21.6,26.4,True,0.4,2019,German Grand Prix
21.6,26.4,True,0.8,2019,German Grand Prix
21.3,26.0,True,0.7,2019,German Grand Prix
21.4,26.0,True,1.3,2019,German Grand Prix
21.4,26.2,True,0.4,2019,German Grand Prix
21.4,26.2,True,1.1,2019,German Grand Prix
21.6,26.2,True,1.3,2019,German Grand Prix
21.4,26.3,True,1.2,2019,German Grand Prix
21.4,26.1,True,0.6,2019,German Grand Prix
21.6,25.9,True,1.1,2019,German Grand Prix
21.5,26.1,True,0.6,2019,German Grand Prix
21.4,26.2,True,0.9,2019,German Grand Prix
21.3,26.2,True,0.7,2019,German Grand Prix
21.3,25.9,True,0.9,2019,German Grand Prix
21.3,25.9,True,1.0,2019,German Grand Prix
21.4,26.1,True,0.7,2019,German Grand Prix
21.4,26.3,True,0.5,2019,German Grand Prix
21.7,26.5,True,1.0,2019,German Grand Prix
21.7,26.5,True,1.2,2019,German Grand Prix
21.7,26.4,True,0.9,2019,German Grand Prix
21.9,26.5,True,0.6,2019,German Grand Prix
21.9,26.5,True,0.9,2019,German Grand Prix
21.6,26.5,True,0.6,2019,German Grand Prix
22.0,26.5,True,0.7,2019,German Grand Prix
21.9,26.7,True,1.1,2019,German Grand Prix
21.7,26.6,True,0.5,2019,German Grand Prix
21.8,26.7,True,0.8,2019,German Grand Prix
21.9,26.7,True,1.1,2019,German Grand Prix
21.8,26.6,True,1.2,2019,German Grand Prix
21.6,26.4,True,0.7,2019,German Grand Prix
21.7,26.4,True,0.6,2019,German Grand Prix
21.6,26.4,True,0.7,2019,German Grand Prix
21.6,26.4,True,0.9,2019,German Grand Prix
21.8,26.6,True,0.5,2019,German Grand Prix
21.9,27.1,True,0.5,2019,German Grand Prix
22.1,27.3,True,0.6,2019,German Grand Prix
22.1,27.3,True,0.5,2019,German Grand Prix
22.0,27.1,True,1.0,2019,German Grand Prix
21.7,26.8,True,1.2,2019,German Grand Prix
21.6,26.6,True,1.5,2019,German Grand Prix
21.4,26.5,True,1.0,2019,German Grand Prix
21.4,26.5,True,0.8,2019,German Grand Prix
21.5,26.6,True,1.3,2019,German Grand Prix
21.5,26.8,True,1.1,2019,German Grand Prix
21.8,27.3,True,0.6,2019,German Grand Prix
21.8,27.3,True,0.9,2019,German Grand Prix
21.6,27.0,True,2.2,2019,German Grand Prix
21.7,26.9,True,0.9,2019,German Grand Prix
21.8,27.1,True,0.5,2019,German Grand Prix
21.7,27.1,True,1.0,2019,German Grand Prix
21.6,27.2,True,1.7,2019,German Grand Prix
21.5,26.9,True,1.5,2019,German Grand Prix
21.6,26.9,True,1.0,2019,German Grand Prix
21.7,26.9,True,1.9,2019,German Grand Prix
21.5,26.7,True,1.9,2019,German Grand Prix
21.6,26.6,True,1.9,2019,German Grand Prix
21.6,26.5,True,1.9,2019,German Grand Prix
21.8,26.6,True,1.1,2019,German Grand Prix
21.7,26.9,True,1.0,2019,German Grand Prix
21.7,27.0,True,1.0,2019,German Grand Prix
21.8,27.0,True,0.7,2019,German Grand Prix
21.8,26.7,True,2.6,2019,German Grand Prix
21.7,26.7,True,1.6,2019,German Grand Prix
21.8,26.7,True,1.4,2019,German Grand Prix
21.6,26.6,True,2.6,2019,German Grand Prix
21.6,26.3,True,1.6,2019,German Grand Prix
21.6,26.2,True,2.1,2019,German Grand Prix
21.6,26.4,True,1.2,2019,German Grand Prix
21.6,26.6,True,0.4,2019,German Grand Prix
21.8,26.6,True,1.0,2019,German Grand Prix
21.7,26.6,True,1.7,2019,German Grand Prix
21.7,26.6,True,0.7,2019,German Grand Prix
21.9,26.8,True,1.4,2019,German Grand Prix
21.7,26.6,True,2.0,2019,German Grand Prix
21.7,26.3,True,0.7,2019,German Grand Prix
21.8,26.6,True,0.7,2019,German Grand Prix
21.8,26.8,True,2.9,2019,German Grand Prix
21.8,26.5,True,2.1,2019,German Grand Prix
21.7,26.5,True,1.7,2019,German Grand Prix
21.7,26.5,True,1.8,2019,German Grand Prix
21.8,26.6,True,0.9,2019,German Grand Prix
21.9,26.9,True,1.6,2019,German Grand Prix
21.9,26.9,True,1.7,2019,German Grand Prix
21.8,26.9,True,2.0,2019,German Grand Prix
21.8,26.9,False,1.7,2019,German Grand Prix
21.8,27.0,True,1.4,2019,German Grand Prix
21.8,26.9,True,2.2,2019,German Grand Prix
21.8,26.6,False,1.2,2019,German Grand Prix
21.8,26.6,False,1.2,2019,German Grand Prix
22.0,26.9,False,1.4,2019,German Grand Prix
21.9,26.8,False,0.7,2019,German Grand Prix
25.1,43.0,False,2.1,2019,Hungarian Grand Prix
25.1,41.9,False,1.9,2019,Hungarian Grand Prix
25.1,40.7,False,2.2,2019,Hungarian Grand Prix
25.0,40.5,False,1.4,2019,Hungarian Grand Prix
25.0,41.4,False,1.0,2019,Hungarian Grand Prix
25.2,44.3,False,0.8,2019,Hungarian Grand Prix
25.3,45.0,False,0.5,2019,Hungarian Grand Prix
25.6,45.7,False,1.2,2019,Hungarian Grand Prix
25.6,45.7,False,1.2,2019,Hungarian Grand Prix
25.7,46.0,False,1.4,2019,Hungarian Grand Prix
25.6,46.5,False,0.7,2019,Hungarian Grand Prix
25.8,46.5,False,0.8,2019,Hungarian Grand Prix
26.1,46.5,False,2.0,2019,Hungarian Grand Prix
25.9,46.6,False,1.6,2019,Hungarian Grand Prix
25.9,46.9,False,1.3,2019,Hungarian Grand Prix
26.1,47.1,False,0.7,2019,Hungarian Grand Prix
26.2,46.6,False,0.6,2019,Hungarian Grand Prix
25.9,46.6,False,0.5,2019,Hungarian Grand Prix
26.1,47.9,False,0.4,2019,Hungarian Grand Prix
26.4,47.9,False,1.9,2019,Hungarian Grand Prix
25.8,48.0,False,2.0,2019,Hungarian Grand Prix
25.1,46.6,False,1.2,2019,Hungarian Grand Prix
25.1,46.6,False,0.8,2019,Hungarian Grand Prix
25.3,47.2,False,0.9,2019,Hungarian Grand Prix
25.3,47.7,False,0.8,2019,Hungarian Grand Prix
25.6,48.0,False,0.7,2019,Hungarian Grand Prix
26.1,48.5,False,0.8,2019,Hungarian Grand Prix
26.4,48.5,False,0.5,2019,Hungarian Grand Prix
26.8,48.0,False,1.2,2019,Hungarian Grand Prix
27.0,47.8,False,2.4,2019,Hungarian Grand Prix
26.5,46.4,False,1.9,2019,Hungarian Grand Prix
26.1,44.8,False,0.9,2019,Hungarian Grand Prix
25.7,44.5,False,1.9,2019,Hungarian Grand Prix
25.9,44.0,False,1.3,2019,Hungarian Grand Prix
25.9,43.2,False,1.6,2019,Hungarian Grand Prix
26.0,42.9,False,0.8,2019,Hungarian Grand Prix
26.1,42.3,False,0.5,2019,Hungarian Grand Prix
26.0,41.8,False,1.1,2019,Hungarian Grand Prix
25.8,41.3,False,1.2,2019,Hungarian Grand Prix
25.6,41.3,False,0.9,2019,Hungarian Grand Prix
25.5,40.9,False,0.8,2019,Hungarian Grand Prix
25.4,40.7,False,0.8,2019,Hungarian Grand Prix
25.3,40.3,False,1.2,2019,Hungarian Grand Prix
25.2,39.6,False,1.7,2019,Hungarian Grand Prix
25.0,39.4,False,0.8,2019,Hungarian Grand Prix
25.0,39.3,False,0.7,2019,Hungarian Grand Prix
24.9,38.9,False,0.4,2019,Hungarian Grand Prix
25.0,38.9,False,0.6,2019,Hungarian Grand Prix
25.3,40.0,False,0.7,2019,Hungarian Grand Prix
25.6,41.5,False,0.6,2019,Hungarian Grand Prix
25.9,42.7,False,1.1,2019,Hungarian Grand Prix
25.5,42.7,False,1.7,2019,Hungarian Grand Prix
25.1,42.9,False,1.7,2019,Hungarian Grand Prix
24.9,43.2,False,1.8,2019,Hungarian Grand Prix
24.8,43.5,False,1.1,2019,Hungarian Grand Prix
25.1,43.7,False,1.6,2019,Hungarian Grand Prix
25.2,44.1,False,1.7,2019,Hungarian Grand Prix
25.6,44.6,False,1.3,2019,Hungarian Grand Prix
25.8,44.6,False,1.4,2019,Hungarian Grand Prix
25.5,44.7,False,1.4,2019,Hungarian Grand Prix
25.4,44.8,False,1.2,2019,Hungarian Grand Prix
25.2,44.8,False,1.3,2019,Hungarian Grand Prix
25.3,44.9,False,1.1,2019,Hungarian Grand Prix
25.2,44.9,False,0.9,2019,Hungarian Grand Prix
25.3,45.1,False,1.1,2019,Hungarian Grand Prix
25.7,45.8,False,0.7,2019,Hungarian Grand Prix
25.7,45.8,False,1.4,2019,Hungarian Grand Prix
25.5,45.8,False,1.3,2019,Hungarian Grand Prix
25.8,45.8,False,0.7,2019,Hungarian Grand Prix
25.7,45.7,False,0.0,2019,Hungarian Grand Prix
25.5,45.6,False,1.3,2019,Hungarian Grand Prix
25.1,45.6,False,0.5,2019,Hungarian Grand Prix
25.0,45.9,False,0.5,2019,Hungarian Grand Prix
25.0,46.0,False,0.3,2019,Hungarian Grand Prix
25.0,46.2,False,0.6,2019,Hungarian Grand Prix
25.4,46.1,False,1.9,2019,Hungarian Grand Prix
25.6,44.8,False,1.9,2019,Hungarian Grand Prix
25.9,44.7,False,1.2,2019,Hungarian Grand Prix
26.1,44.7,False,1.3,2019,Hungarian Grand Prix
26.1,45.0,False,1.3,2019,Hungarian Grand Prix
26.1,45.6,False,1.3,2019,Hungarian Grand Prix
26.2,45.7,False,1.9,2019,Hungarian Grand Prix
25.8,45.6,False,1.8,2019,Hungarian Grand Prix
25.6,45.4,False,1.2,2019,Hungarian Grand Prix
25.5,45.4,False,1.8,2019,Hungarian Grand Prix
25.3,45.0,False,2.2,2019,Hungarian Grand Prix
24.8,45.0,False,1.8,2019,Hungarian Grand Prix
24.8,45.2,False,1.3,2019,Hungarian Grand Prix
24.8,44.3,False,1.1,2019,Hungarian Grand Prix
24.8,42.8,False,1.4,2019,Hungarian Grand Prix
25.1,42.7,False,1.8,2019,Hungarian Grand Prix
25.1,42.0,False,1.8,2019,Hungarian Grand Prix
25.4,42.5,False,2.1,2019,Hungarian Grand Prix
25.8,43.4,False,1.2,2019,Hungarian Grand Prix
26.2,43.9,False,1.5,2019,Hungarian Grand Prix
26.3,44.3,False,1.4,2019,Hungarian Grand Prix
26.1,44.0,False,0.9,2019,Hungarian Grand Prix
25.9,44.0,False,1.6,2019,Hungarian Grand Prix
25.7,44.2,False,2.5,2019,Hungarian Grand Prix
25.6,44.2,False,1.2,2019,Hungarian Grand Prix
25.7,44.2,False,0.6,2019,Hungarian Grand Prix
25.8,44.7,False,1.3,2019,Hungarian Grand Prix
26.1,44.6,False,1.3,2019,Hungarian Grand Prix
26.0,44.6,False,1.4,2019,Hungarian Grand Prix
25.9,44.4,False,1.6,2019,Hungarian Grand Prix
26.0,44.7,False,0.9,2019,Hungarian Grand Prix
26.1,44.9,False,1.3,2019,Hungarian Grand Prix
26.3,44.8,False,1.2,2019,Hungarian Grand Prix
26.3,44.7,False,1.0,2019,Hungarian Grand Prix
26.3,44.4,False,0.9,2019,Hungarian Grand Prix
26.4,44.1,False,1.9,2019,Hungarian Grand Prix
26.0,42.4,False,0.9,2019,Hungarian Grand Prix
25.7,42.3,False,1.5,2019,Hungarian Grand Prix
25.7,42.7,False,0.8,2019,Hungarian Grand Prix
25.9,42.9,False,0.7,2019,Hungarian Grand Prix
26.1,42.9,False,1.6,2019,Hungarian Grand Prix
26.0,42.5,False,0.3,2019,Hungarian Grand Prix
26.0,41.7,False,0.6,2019,Hungarian Grand Prix
25.9,41.1,False,0.8,2019,Hungarian Grand Prix
25.9,40.7,False,1.4,2019,Hungarian Grand Prix
25.9,40.9,False,1.4,2019,Hungarian Grand Prix
25.9,41.7,False,0.8,2019,Hungarian Grand Prix
26.0,42.1,False,1.2,2019,Hungarian Grand Prix
26.0,42.4,False,0.6,2019,Hungarian Grand Prix
26.0,42.4,False,1.2,2019,Hungarian Grand Prix
25.7,42.0,False,0.8,2019,Hungarian Grand Prix
25.7,42.0,False,1.2,2019,Hungarian Grand Prix
25.7,42.1,False,0.7,2019,Hungarian Grand Prix
25.8,42.7,False,1.2,2019,Hungarian Grand Prix
26.2,42.9,False,1.1,2019,Hungarian Grand Prix
16.8,27.1,False,1.9,2019,Belgian Grand Prix
16.8,27.0,False,2.2,2019,Belgian Grand Prix
16.7,26.8,False,2.4,2019,Belgian Grand Prix
16.8,26.8,False,2.1,2019,Belgian Grand Prix
16.8,26.6,False,2.0,2019,Belgian Grand Prix
16.7,26.6,False,3.6,2019,Belgian Grand Prix
16.7,26.6,False,2.3,2019,Belgian Grand Prix
16.8,27.0,False,2.8,2019,Belgian Grand Prix
16.8,27.2,False,2.3,2019,Belgian Grand Prix
16.8,27.7,False,3.1,2019,Belgian Grand Prix
16.9,27.8,False,1.7,2019,Belgian Grand Prix
17.1,28.5,False,2.1,2019,Belgian Grand Prix
17.1,28.5,False,1.8,2019,Belgian Grand Prix
17.2,28.2,False,1.6,2019,Belgian Grand Prix
17.1,27.6,False,1.7,2019,Belgian Grand Prix
17.1,27.6,False,1.7,2019,Belgian Grand Prix
17.3,27.7,False,1.7,2019,Belgian Grand Prix
17.3,27.6,False,2.8,2019,Belgian Grand Prix
17.0,27.1,False,2.1,2019,Belgian Grand Prix
17.0,26.9,False,2.7,2019,Belgian Grand Prix
16.9,26.9,False,2.5,2019,Belgian Grand Prix
16.9,26.9,False,2.0,2019,Belgian Grand Prix
16.9,27.0,False,1.3,2019,Belgian Grand Prix
16.9,27.2,False,0.8,2019,Belgian Grand Prix
16.9,27.3,False,1.8,2019,Belgian Grand Prix
16.9,27.3,False,1.2,2019,Belgian Grand Prix
16.9,27.1,False,1.5,2019,Belgian Grand Prix
17.0,27.1,False,2.2,2019,Belgian Grand Prix
17.0,27.1,False,2.7,2019,Belgian Grand Prix
17.0,26.8,False,2.5,2019,Belgian Grand Prix
17.0,26.4,False,2.1,2019,Belgian Grand Prix
16.9,26.4,False,2.3,2019,Belgian Grand Prix
16.9,26.7,False,2.6,2019,Belgian Grand Prix
16.9,27.0,False,2.4,2019,Belgian Grand Prix
17.1,27.7,False,1.0,2019,Belgian Grand Prix
17.2,27.7,False,1.6,2019,Belgian Grand Prix
17.2,27.7,False,2.1,2019,Belgian Grand Prix
17.2,27.7,False,2.7,2019,Belgian Grand Prix
17.3,28.2,False,2.3,2019,Belgian Grand Prix
17.3,29.2,False,2.9,2019,Belgian Grand Prix
17.4,29.2,False,2.2,2019,Belgian Grand Prix
17.4,28.6,False,2.1,2019,Belgian Grand Prix
17.5,28.5,False,1.9,2019,Belgian Grand Prix
17.5,28.5,False,3.8,2019,Belgian Grand Prix
17.4,28.2,False,2.2,2019,Belgian Grand Prix
17.4,27.8,False,2.0,2019,Belgian Grand Prix
17.4,27.8,False,1.5,2019,Belgian Grand Prix
17.4,27.3,False,1.6,2019,Belgian Grand Prix
17.6,27.3,False,0.8,2019,Belgian Grand Prix
17.5,27.1,False,1.5,2019,Belgian Grand Prix
17.2,26.6,False,1.5,2019,Belgian Grand Prix
17.3,26.6,False,2.3,2019,Belgian Grand Prix
17.4,26.6,False,2.9,2019,Belgian Grand Prix
17.4,26.8,False,2.5,2019,Belgian Grand Prix
17.3,26.8,False,0.9,2019,Belgian Grand Prix
17.3,27.1,False,1.6,2019,Belgian Grand Prix
17.2,27.1,False,1.9,2019,Belgian Grand Prix
17.2,26.8,False,1.1,2019,Belgian Grand Prix
17.3,27.1,False,1.6,2019,Belgian Grand Prix
17.4,27.8,False,1.5,2019,Belgian Grand Prix
17.2,28.4,False,2.8,2019,Belgian Grand Prix
17.5,29.0,False,2.2,2019,Belgian Grand Prix
17.5,29.2,False,2.1,2019,Belgian Grand Prix
17.6,29.2,False,0.9,2019,Belgian Grand Prix
17.7,29.6,False,1.4,2019,Belgian Grand Prix
17.8,29.8,False,2.5,2019,Belgian Grand Prix
17.7,29.8,False,1.9,2019,Belgian Grand Prix
17.8,29.6,False,0.7,2019,Belgian Grand Prix
17.6,28.7,False,1.4,2019,Belgian Grand Prix
17.6,28.2,False,1.0,2019,Belgian Grand Prix
17.5,28.2,False,1.0,2019,Belgian Grand Prix
17.6,28.3,False,0.9,2019,Belgian Grand Prix
17.8,28.3,False,1.0,2019,Belgian Grand Prix
17.9,28.3,False,2.2,2019,Belgian Grand Prix
17.8,28.3,False,2.0,2019,Belgian Grand Prix
17.7,28.8,False,2.1,2019,Belgian Grand Prix
17.8,29.0,False,2.6,2019,Belgian Grand Prix
17.9,29.3,False,1.7,2019,Belgian Grand Prix
17.9,29.8,False,2.5,2019,Belgian Grand Prix
18.0,29.9,False,0.9,2019,Belgian Grand Prix
18.0,30.1,False,2.8,2019,Belgian Grand Prix
17.9,30.4,False,2.9,2019,Belgian Grand Prix
18.0,30.7,False,1.7,2019,Belgian Grand Prix
18.2,30.4,False,1.5,2019,Belgian Grand Prix
18.2,29.7,False,2.5,2019,Belgian Grand Prix
17.8,28.9,False,2.8,2019,Belgian Grand Prix
17.7,28.8,False,2.5,2019,Belgian Grand Prix
17.5,28.5,False,3.3,2019,Belgian Grand Prix
17.4,28.3,False,2.0,2019,Belgian Grand Prix
17.4,28.3,False,2.6,2019,Belgian Grand Prix
17.4,28.4,False,2.5,2019,Belgian Grand Prix
17.5,28.4,False,2.2,2019,Belgian Grand Prix
17.6,28.9,False,2.7,2019,Belgian Grand Prix
17.7,29.4,False,2.6,2019,Belgian Grand Prix
17.6,29.4,False,3.8,2019,Belgian Grand Prix
17.4,28.9,False,2.5,2019,Belgian Grand Prix
17.5,28.5,False,2.5,2019,Belgian Grand Prix
17.5,28.2,False,3.0,2019,Belgian Grand Prix
17.6,28.2,False,2.4,2019,Belgian Grand Prix
17.8,28.8,False,2.1,2019,Belgian Grand Prix
17.7,28.8,False,1.9,2019,Belgian Grand Prix
17.6,27.8,False,2.7,2019,Belgian Grand Prix
17.5,27.8,False,2.3,2019,Belgian Grand Prix
17.5,28.0,False,2.6,2019,Belgian Grand Prix
17.3,28.3,False,1.6,2019,Belgian Grand Prix
17.5,28.9,False,1.4,2019,Belgian Grand Prix
17.6,29.5,False,1.2,2019,Belgian Grand Prix
17.8,29.6,False,2.2,2019,Belgian Grand Prix
17.8,29.5,False,2.4,2019,Belgian Grand Prix
17.9,28.9,False,1.9,2019,Belgian Grand Prix
17.9,28.8,False,2.5,2019,Belgian Grand Prix
17.8,28.8,False,1.8,2019,Belgian Grand Prix
17.6,28.8,False,2.5,2019,Belgian Grand Prix
17.8,28.9,False,1.8,2019,Belgian Grand Prix
17.6,28.8,False,2.6,2019,Belgian Grand Prix
17.6,28.8,False,0.7,2019,Belgian Grand Prix
17.8,28.4,False,1.4,2019,Belgian Grand Prix
17.9,28.0,False,1.8,2019,Belgian Grand Prix
17.8,27.8,False,0.8,2019,Belgian Grand Prix
17.8,27.3,False,1.0,2019,Belgian Grand Prix
19.7,32.8,False,0.0,2019,Italian Grand Prix
20.0,32.8,False,0.7,2019,Italian Grand Prix
20.2,32.9,False,0.7,2019,Italian Grand Prix
20.5,33.0,False,0.9,2019,Italian Grand Prix
20.9,33.9,False,0.7,2019,Italian Grand Prix
21.1,36.0,False,1.2,2019,Italian Grand Prix
21.2,36.1,False,1.6,2019,Italian Grand Prix
21.1,36.1,False,1.9,2019,Italian Grand Prix
20.7,34.2,False,2.4,2019,Italian Grand Prix
20.2,33.5,False,2.0,2019,Italian Grand Prix
20.2,33.5,False,1.6,2019,Italian Grand Prix
20.2,33.5,False,1.5,2019,Italian Grand Prix
20.0,33.2,False,1.7,2019,Italian Grand Prix
20.1,33.4,False,0.8,2019,Italian Grand Prix
20.3,33.8,False,0.5,2019,Italian Grand Prix
20.6,34.4,False,0.3,2019,Italian Grand Prix
20.8,34.4,False,0.3,2019,Italian Grand Prix
21.1,34.6,False,0.9,2019,Italian Grand Prix
21.3,33.7,False,1.4,2019,Italian Grand Prix
20.8,32.8,False,1.1,2019,Italian Grand Prix
20.5,32.1,False,0.0,2019,Italian Grand Prix
20.5,33.0,False,1.2,2019,Italian Grand Prix
20.3,33.0,False,0.6,2019,Italian Grand Prix
20.2,32.3,False,0.9,2019,Italian Grand Prix
20.3,32.4,False,0.6,2019,Italian Grand Prix
20.2,32.4,False,0.9,2019,Italian Grand Prix
20.2,32.4,False,0.0,2019,Italian Grand Prix
20.4,32.5,False,0.5,2019,Italian Grand Prix
20.5,33.0,False,0.9,2019,Italian Grand Prix
20.5,33.2,False,0.4,2019,Italian Grand Prix
20.5,33.4,False,1.0,2019,Italian Grand Prix
20.4,33.7,False,1.8,2019,Italian Grand Prix
20.3,33.7,False,0.7,2019,Italian Grand Prix
20.2,32.5,False,0.9,2019,Italian Grand Prix
20.3,32.3,False,0.6,2019,Italian Grand Prix
20.4,32.3,False,2.2,2019,Italian Grand Prix
20.4,32.2,False,2.8,2019,Italian Grand Prix
20.4,32.4,False,3.7,2019,Italian Grand Prix
20.5,32.9,False,3.1,2019,Italian Grand Prix
20.6,32.9,False,2.8,2019,Italian Grand Prix
20.5,32.9,False,2.0,2019,Italian Grand Prix
20.5,33.0,False,2.7,2019,Italian Grand Prix
20.7,32.6,False,3.0,2019,Italian Grand Prix
20.8,32.3,False,2.1,2019,Italian Grand Prix
21.0,32.3,False,1.3,2019,Italian Grand Prix
21.0,32.3,False,1.5,2019,Italian Grand Prix
21.2,32.2,False,1.5,2019,Italian Grand Prix
21.1,32.2,False,1.3,2019,Italian Grand Prix
21.2,32.6,False,1.3,2019,Italian Grand Prix
21.2,33.3,False,1.9,2019,Italian Grand Prix
21.3,33.0,False,0.8,2019,Italian Grand Prix
21.3,32.7,False,1.6,2019,Italian Grand Prix
21.4,32.3,False,1.5,2019,Italian Grand Prix
21.5,32.0,False,1.9,2019,Italian Grand Prix
21.3,31.6,False,2.1,2019,Italian Grand Prix
21.2,31.6,False,1.8,2019,Italian Grand Prix
21.1,31.6,False,2.1,2019,Italian Grand Prix
21.1,31.6,False,1.4,2019,Italian Grand Prix
21.2,33.0,False,1.3,2019,Italian Grand Prix
21.3,33.0,False,2.1,2019,Italian Grand Prix
21.4,33.6,False,1.4,2019,Italian Grand Prix
21.4,33.7,False,1.4,2019,Italian Grand Prix
21.4,33.7,False,2.2,2019,Italian Grand Prix
21.3,33.7,False,2.6,2019,Italian Grand Prix
21.1,33.4,False,2.1,2019,Italian Grand Prix
21.0,33.4,False,1.8,2019,Italian Grand Prix
21.2,33.8,False,2.1,2019,Italian Grand Prix
21.3,34.3,False,2.1,2019,Italian Grand Prix
21.3,34.5,False,1.1,2019,Italian Grand Prix
21.5,34.7,False,2.1,2019,Italian Grand Prix
